1.11E-01,3.33E-01,,,,
6.73E+02,5.46E+02,,,,
3.29E+02,1.35E+02,,,,
2.56E+03,5.42E+02,,,,
,,,,,
,,,,,
,,,,,
2.27721,,2.27721,9.98048,6.54931,31.24503
9.98048,,,,,
6.54931,,,,,
31.24503,,,,,
,,,,,
,,,,,
,,,,,
4.9151,,4.9151,12.90335,22.38676,47.84401
12.90335,,,,,
22.38676,,,,,
47.84401,,,,,
