3.31E+02,1.42E+01,,6.99E-01,,6.22E+00,,6.90E-01
4.19E+02,1.18E+01,,6.95E-01,,4.90E+00,,6.82E-01
4.84E+02,2.22E+01,,6.90E-01,,4.25E+00,,6.78E-01
6.37E+02,4.16E+01,,6.73E-01,,3.23E+00,,6.60E-01
,,,,,,,
616591788,,,,,,,
,,,,,,,
0.029550617,0.044224114,0.039418586,0.044473983,,,,
,,,,,,0.689740802,
,,,,,,0.68156899,
,0.689740802,0.68156899,0.678336336,0.659965699,,0.678336336,
,,,,,,0.659965699,
